a bit: BN
a great deal: BN
A level: L2
a little: BN
a lot: BN
a: A1,CA,DL,DS,FS,GL,GS,IS,L5,LD,MC,OG,S1,VA,W1,WK,WS,ZK
silkworm: GM
silly: B1,BN,CA,GK,GL,L2,LD,MC,S2,WK
silt: IS,TF
silver: A2,BN,CA,GL,IS,L3,LD,MC,OG,S3,VA,WK,ZK
silversmith: TF
similar: A1,BE,BN,CA,FS,GK,GL,L4,LD,MC,S1,ST,T4,T6,TF,VA,W1,WK,ZK
similarity: AW,B1,BL,BN,CA,GM,L2,LD,TL
similarly: B1,BN,CA,GL,IS,L2,T4,W3
simile: GR,ST,TF
simmer: GR,L2,TF
Simon: BN
simonize: GR
simper: GR
simple: A2,BN,CA,DL,FS,GK,GL,L4,LD,MC,OG,S1,VA,W1,WK,ZK
simplicity: BL,IS,KY,T4,TF
simplify: AW,BL,IS,KY,ST,T4,TF,TL
simplistic: GR,IS
simply: B1,BE,BN,CA,GL,L4,MC,S1,TF,W1
simulate: AW,BL,C1,GM,GR,IS,KY,T6,TF
simulation: AW,BE,BL,C1,GR,IS
simultaneous: GM,GR,IS,KY,L2,ST,T6,TF
simultaneously: AW,BE,BL,BN,C1,CA,FE,ST
sin: AW,BN,C1,CA,KY,L2,S2,T4
since: A2,B1,BN,CA,DL,FS,GK,GL,GS,L5,LD,MC,S1,VA,W1,WK,ZK
sincere: B2,GR,IS,KY,L2,LD,MC,T4
sincerely: BN,GK,TL
sincerity: GR
sinecure: ST
sinew: GM,IS
sing: A1,BN,CA,DL,DS,FS,GK,GL,GS,L4,LD,MC,S1,VA,W2,WK,ZK
singe: GR,ST
singer: A1,BN,CA,GL,L3,MC,S3,ZK
singing: A2,L2
single entry: GM
single: A2,BN,CA,FS,GK,GL,GS,L5,LD,MC,S1,T4,VA,W1,WK,ZK
singular: AW,KY,LD,MC,T4,TF,ZK
singularity: GR
singularly: GM
sinister: IS,L2,ST
sink: B1,BE,BN,CA,GK,GL,L3,LD,MC,S3,VA,W3,WK,ZK
sinuous: GR,ST,TF
sinus: GM
sip: GM,GR,IS,KY,L2,T6
sir: A2,BN,CA,DL,FS,GL,L5,S1,W3,ZK
siren: KY
sister: A1,BN,CA,DL,DS,FS,GL,GS,L5,LD,MC,OG,S1,VA,W1,WK,ZK
sit-down: L2
sit-in: L2
sit: A1,BN,CA,DL,DS,GK,GL,GS,L5,LD,MC,S1,VA,W1,WK,ZK
site: A2,BE,BN,CA,FS,GL,GS,L4,S1,T4,W2
situate: BN,GL
situated: C1,IS,KY,L2,T6,TF
situation: A1,BE,BN,CA,GK,GL,GS,L5,LD,MC,S1,VA,W1,ZK
six: A1,BN,CA,DL,DS,FS,GS,L5,LD,MC,WK,ZK
sixteen: A1,BN,L5,ZK
sixteenth: ZK
sixth: BN,CA,L4,LD,MC,ZK
sixtieth: L4
sixty: A1,BN,GS,L5,ZK
size: A2,BN,CA,DL,FS,GL,GS,L4,LD,MC,OG,S1,VA,W1,WK,ZK
sizeable: IS
skate: GK,L2,TL,ZK
skateboard: TL
skeletal: FE,TF
skeleton: GM,KY,L2,ST,T6,TF,VA
skeptic: BL,GM
skeptical: BE,BL,GM,GR,KY,T6,TF
sketch: AW,BN,C1,GM,GR,IS,KY,L2,T4,TL
skew: GR,IS
ski: A2,CA,GL,KY,L3
skiing: A2
skilful: MC
skilfully: MC
skill: A1,BE,BN,CA,DL,GK,GL,L4,LD,MC,S2,VA,W1,WK,ZK
skilled: B2,BN,KY,L2,MC,T4
skillful: BE,GK,KY,LD,T4
skim: GR,IS,KY,T4,TF,TL
skimming: BE
skimp: GR
skin: A2,BN,CA,DL,FS,GL,L4,LD,MC,OG,S2,VA,W2,WK,ZK
skinflint: GR
skip: AW,C1,CA,FE,GK,IS,KY,L2,T6,TF
skipper: L2
skirmish: GR,ST
skirt: A1,BN,CA,GL,GR,L2,LD,MC,OG,S3,ST,WK,ZK
skit: GR
skittish: GR,ST
skull: B2,BN,CA,FE,GM,IS,KY,L2,T6,TF
skullduggery: GR
sky: A2,BN,CA,DL,FS,GL,L3,LD,MC,OG,S2,VA,W2,WK,ZK
skyrocket: BE,GR
skyscraper: IS,KY,TF
slab: AW
slack: BE,BL,GR,KY,T6
slacken: IS,TF
slake: GR
slam: BN,C1,CA,GM,KY,L2,T4
slander: GR,IS,ST,TF
slanderous: GR
slant: GR
slap: C1,CA,FE,KY,L2,T4,T6
slash: AW,BE,BL,C1,FE,GR,IS,L2,T6,TF
slat: IS
slate: L2
slattern: GR
slaughter: KY,L2,T6
slave: B2,BN,CA,GL,KY,L2,LD,VA
slavery: AW,C1,CA
slavish: GR
slay: GR
sled: TF
sledding: TF
sledge: IS
sleek: IS,TF
sleep: A1,A2,BN,CA,DL,DS,FS,GK,GL,GS,L4,LD,MC,OG,S1,S2,VA,W2,W3,WK,ZK
sleepy: GK,TL
sleeve: BN,CA,KY,L2,MC,T4,TL
sleigh: TF
sleight: GR,ST
slender: IS,KY,ST,T4,TF
slew: GR
slice: B1,BN,CA,GK,GL,GM,GR,IS,KY,L3,S3,T4,T6,TF,ZK
slick: GM,GR,L2,ST,T6,TF
slide: B2,BE,BN,CA,GK,GL,IS,KY,L3,LD,MC,S3,T4,T6,TF,VA,W3,ZK
slight: B2,BE,BN,CA,GK,GL,GM,GR,IS,KY,L3,LD,MC,S2,ST,T4,T6,TF,W3
slightly: B1,BE,BN,CA,GL,L4,MC,S1,W2
slim: BE,BL,BN,GK,IS,KY,L3,S3,T4
slimy: GR
slink: GR
slip: B2,BN,CA,GK,GL,GM,IS,KY,L4,LD,MC,OG,S3,T4,T6,TF,W2,WK
slippage: GR
slipper: KY,ZK
slipperiness: GR
slippery: GR,IS,KY,LD,T4,T6
slipshod: GR
slit: GR,KY,ST
sliver: GR
slobber: GR
slog: GR,TF
slogan: B2,BE,BL,IS,KY,L2,ST,T6,TF
slope: B2,BN,CA,GL,GM,GR,IS,KY,L2,LD,MC,OG,ST,T4,T6,TF,W3
sloppy: GR
slosh: GR
slot: AW,BL,C1,GM,GR,KY,L2,T6,TL
sloth: GM,ST,TF
slothful: GR,IS,ST
slouch: GR,IS
slough: TF
sloven: GR
slovenly: GR,ST
slow down: MC
slow: A1,B1,BE,BN,CA,DL,GK,GL,L4,LD,MC,OG,S2,S3,VA,W2,WK,ZK
slowdown: BE,BL
slowly: A2,BN,CA,DL,FS,GL,MC,S3,W2
slue: GR
slug: GR
sluggish: GM,GR,ST,TF
slum: IS,KY,T6
slumber: GR,IS,TF
slump: BE,BL,GM,GR,IS,L2,T6
slur: GR
slurp: GR
slurry: IS
sluttish: IS
sly: GR,KY
smack: BE,L2
small: A1,BN,CA,DL,DS,FS,GL,GS,L5,LD,MC,OG,S1,VA,W1,WK,ZK
smarmy: GR
smart: B1,BN,CA,GL,IS,L3,S2,W2,ZK
smartphone: A2,TL
smash: BE,BN,C1,KY,L3,OG,T4,T6,VA
smattering: GR
smear: GM,GR,IS,L2,TF
smell: A2,BN,CA,DL,FS,GK,GL,IS,L3,LD,MC,OG,S2,VA,W3,WK,ZK
smelt: GM,ST
smelting: TF
smile: A2,BN,CA,DL,FS,GK,GL,L4,LD,MC,OG,S2,S3,W1,W2,WK,ZK
smirch: GR
smirk: GR,TF
smite: GR
Smith: BN
smith: FE
smog: GK,GM,KY
smoke: A2,BN,CA,GK,GL,L4,LD,MC,OG,S2,S3,VA,W2,W3,WK,ZK
smokestack: GM
smoking: A2,BN,S2
smooth: B1,BE,BN,CA,GL,GR,IS,L3,LD,MC,OG,VA,W3
smoothie: FE
smoothly: MC,TF,TL
smoothness: MC
smother: GR,IS,TF
smudge: GR
smug: GR
smuggle: BE,BL,GR,KY,L2,T6
smuggler: GM
smut: GR
snack: DL,FE,IS,KY,L2,T6,TF,TL
snake: A1,AW,BN,CA,DL,L2,LD,MC,OG,ZK
snap: BN,C1,CA,GL,GM,IS,KY,L3,T4,TF,W3
snappish: GR
snappy: GR
snare: GR
snarl: GR
snatch: BN,FE,GR,KY,L2,T6
sneak: CA,KY,L2,T6
sneaker: GK,TF
sneaking: GR
sneaky: TF
sneer: GR
sneeze: AW,GK,KY,OG
snicker: GR
snide: GR,TF
sniff: AW,BN,GK,KY,L2,T6
snip: GR
snipe: GR
sniper: GM
snippet: GR
snitch: GR
snob: GR
snobbery: GR
snobbish: GR,IS,KY
snooze: GR
snout: GM
snow: A1,BN,CA,DL,DS,FS,GL,L3,LD,MC,OG,S2,VA,W3,WK,ZK
snowflake: TF
snowstorm: KY
snowy: TL
snub: GR
snuff: GM
snug: GR
snuggle: GR
so as: BN
so long as: BN
so that: BN
so-called: BN,CA,KY,L3,T4,TF,W3
so: A1,BN,CA,DL,DS,FS,GK,GL,GS,L5,LD,MC,OG,S1,VA,W1,W3,WK,WS,ZK
soak: C1,GR,IS,KY,L2,T4,TF
soap: A2,BN,CA,L2,LD,MC,OG,S3,TL,WK,ZK
soar: BL,C1,GM,KY,L2,T4,T6,TL
sob: GK,KY
sober: GR,KY,L2,ST,T6,TF
sobriety: GR
soccer: A2,BN,CA,DL,L3,TF,TL,ZK
sociable: GR,IS,KY,ST,TF
social security: L2
social services: L2
social worker: L2
social: A2,BN,CA,GK,GL,KY,L5,LD,MC,S1,T4,VA,W1,ZK
socialise: IS
socialism: BN,GK,L2,T4
socialist: BL,BN,C1,GK,L3,T4
socialize: AW,L2,ST
socially: AW,BL,BN,CA,MC
society: A2,BE,BN,CA,GL,L5,LD,MC,OG,S1,W1,ZK
sociology: BN,IS,KY,L2,T4,T6,TF
sock: A2,BN,CA,DL,GR,L2,LD,MC,OG,S3,TL,WK,ZK
socket: FE,GK
soda: CA,KY,ST,T4,TF
sodden: GR
sodium: AW,CA,FE,GM,L2,TF
sofa: BN,KY,L2,TL,ZK
soft: A2,BN,CA,FS,GL,L4,LD,MC,OG,S2,TF,VA,W2,WK,ZK
soften: FE,L2
softly: BN,CA
software: B1,BE,BN,CA,GK,GL,KY,L3,MC,S3,T4,W2
soggy: GR
soil: B1,BN,CA,FS,GL,GR,L3,LD,MC,VA,W2
solace: ST
solar-powered: IS
solar: B2,BN,CA,GK,GL,GM,IS,KY,L2,ST,T4,TF
solder: GR,ST,TF
soldier: A2,BN,CA,DL,FS,GL,L4,LD,MC,S3,VA,W2,ZK
sole: BE,BL,BN,C1,CA,FE,IS,KY,L2,T4,TF,W3
solecism: ST
solely: BL,BN,C1,CA
solemn: GR,IS,KY,L2,LD,ST,T4,T6,TF
solemnity: GR
solicit: GR,TF
solicitor: BE,BN,C1,IS,L3,S3,T4,T6,W2
solicitous: GR,ST
solicitude: GR,ST
solid: B1,BE,BN,CA,GK,GL,L3,LD,MC,OG,S3,ST,TF,VA,W3,ZK
solidarity: BN,C1,GM,IS,KY,L2,T6
solidification: ST
solidify: GR,IS
soliloquy: GR,ST
solitary: GM,GR,KY,T6,TF
solitude: GR,TF
solo: BN,C1,CA,GR,KY,L2,T6,TF
soloist: TF
soluble: AW,IS,KY,ST,T6,TF
solute: AW,ST
solution: A2,BE,BN,CA,FS,GL,IS,KY,L4,MC,S2,ST,T4,T6,TF,W1,ZK
solve: A2,BE,BN,CA,FS,GL,IS,KY,L3,MC,S2,T4,VA,W3,ZK
solvency: BE,GM
solvent: AW,BE,GR,ST,TF
somatic: GR
somber: GR,ST,TF
some: A1,BN,CA,DL,DS,FS,GK,GL,GS,L5,LD,MC,OG,S1,VA,W1,WK,WS,ZK
somebody: A1,BN,CA,GK,GL,GS,L4,S1,W3,ZK
someday: CA,TL
somehow: B2,BN,CA,GK,GL,KY,L3,LD,S2,T4,W2
someone: A1,BN,CA,DL,FS,GK,GL,GS,L4,LD,MC,S1,W1,WK,ZK
Somerset: BN
something: A1,BN,CA,DL,FS,GK,GL,GS,L5,LD,MC,S1,W1,WK,ZK
sometime: AW,B2,BE,BL,CA,KY,L2,TL
sometimes: A1,BE,BN,CA,DL,FS,GK,GL,GS,L4,LD,MC,S1,W1,WK,ZK
somewhat: B2,BE,BN,CA,GL,KY,L3,S3,T4,TF,W2
somewhere: A2,BE,BN,CA,GK,GL,GS,L3,LD,MC,S1,W2,ZK
somnolent: GR,ST
son: A1,BN,CA,DL,FS,GL,L5,LD,MC,OG,S1,VA,W1,WK,ZK
sonar: ST
song: A1,BN,CA,DL,DS,FS,GL,L4,LD,MC,OG,S1,W2,ZK
songbird: GM
sonorous: GR,ST
soon: A1,BN,CA,DL,DS,FS,GK,GL,GS,L5,LD,MC,S1,VA,W1,WK,ZK
sooner: BN,L2,MC
soothe: GR,L2,ST,TF
Sophie: BN
sophism: GR,ST
sophistical: ST
sophisticate: AW,BE,BL,IS
sophisticated: B2,BN,CA,GM,GR,IS,KY,L3,ST,T4,T6,TF
sophomore: KY
sophomoric: GR
soporific: GR,ST
soprano: TF
sorcery: GR
sordid: GR,ST
sore: FE,IS,KY,L2,LD,MC,S3,T4,TF
soreness: FE
sorrow: GK,IS,KY,LD,T4
sorry: A1,BN,CA,DL,GL,GS,L4,LD,MC,S1,W2,WK,ZK
sort of: BN
sort: A2,B1,BE,BN,CA,GK,GL,GS,L5,LD,OG,S1,VA,W1,W3,ZK
soul: B2,BN,CA,GK,GL,L3,LD,S3,W3
soulful: GR
sound: A1,BE,BN,C1,CA,DL,FS,GK,GL,GS,L2,L5,LD,MC,OG,S1,ST,TF,VA,W1,W2,W3,WK,ZK
soundproof: GR
soundtrack: L2
soup: A1,BN,CA,L2,LD,MC,OG,S3,TL,WK,ZK
sour: GK,GR,KY,L2,LD,MC,T4,T6,TF,ZK
source: A2,BE,BN,CA,GL,IS,KY,L4,S2,ST,T4,TF,W1
sourcing: BE
sourness: MC
south-east: BN
south-west: L4
south: A1,BN,CA,FS,GL,L5,LD,MC,OG,S1,VA,W2,WK,ZK
South: BN
Southampton: BN
southeast: CA,ZK
southern: B1,BN,CA,FS,GL,L4,LD,MC,S2,W2,ZK
southwest: CA
souvenir: GK,IS,ST,TF
sovereign: BL,GM,KY,L2,T6,TF
sovereignty: BL,BN,C1,L2
Soviet: BN
soviet: CA
sow: GK,KY,L2,T4,TF
soybean: TF
spa: TL
space: A1,BE,BN,CA,DL,FS,GK,GL,L4,LD,MC,OG,S1,ST,VA,W1,WK,ZK
spacecraft: IS,KY,LD,T4,TF
spaceship: KY
spacious: BE,GR,IS,KY,T6,TL
spade: GK,IS,KY,LD,OG,T4
spaghetti: TF
Spain: BN
spam: C1,TL
span: AW,BL,C1,GM,GR,IS,KY,L2,T4,T6,TF
Spanish: BN,CA
spank: GR
spanking: GR
spare: B2,BE,BN,C1,CA,GK,GL,IS,L3,S2,S3,TF,ZK
sparing: GR
spark: BL,C1,CA,GR,IS,KY,L3,T4,TF
sparkle: KY,L2,T6
sparring: GR
sparse: GM,GR,ST,TF
spartan: GR,ST
spasm: IS
spasmodic: GR,IS,ST
spat: GR
spate: GM,GR,ST
spatial: AW,BN,GM,GR,TF
spatter: GR
spawn: GM,TF
speak: A1,BN,CA,DL,FS,GK,GL,GS,L5,LD,MC,S1,VA,W1,WK,ZK
speaker: A2,BE,BN,CA,GL,L3,MC,S2,W2
speaking: L2
spear: GK,GR,KY,LD,TF
spearhead: TF
special: A1,BN,CA,DL,FS,GK,GL,GS,L5,LD,MC,OG,S1,VA,W1,WK,ZK
specialise: BN,IS,KY
specialist: B2,BE,BN,CA,GK,GL,GM,IS,KY,L3,LD,S3,T4,T6,W3
speciality: KY
specialization: BL,GM,GR
specialize: B2,BE,CA,GL,GM,GR,KY,L3,T4,T6,TF
specialized: C1,L2
specially: BN,TL,ZK
specialty: AW,BE,BL,IS,KY,ST,T6,TL
species: B2,BN,CA,GL,GM,IS,KY,L3,ST,T4,T6,TF,W2
specific: A2,BE,BN,CA,GK,GL,GM,GS,IS,KY,L4,MC,S1,ST,T4,T6,TF,W1,ZK
specifically: B1,BN,CA,GL,L3,S2,T4,W3,ZK
specification: AW,BE,BL,BN,C1,IS,KY,T6,TL
specifics: GR
specified: BN,GR
specify: B2,BE,BN,CA,GL,GM,IS,KY,L2,T4,TF,W3
specimen: AW,BE,BN,C1,GM,GR,IS,KY,L2,ST,T4,TF
specious: GM,GR,ST
speck: GR
speckle: TF
spectacle: BN,C1,KY,L2,ST,T6,TF
spectacular: B2,BL,BN,CA,GM,GR,IS,KY,L3,T4,TF
spectator: B2,BN,GM,GR,IS,KY,L2,T6,TF,TL
specter: GM,GR
spectral: GR
spectroscope: ST
spectrum: AW,BE,BL,BN,C1,CA,GM,GR,IS,KY,L2,ST,T6,TF
speculate: B2,BE,BL,GM,GR,IS,KY,L3,ST,T4,T6,TF
speculation: B2,BL,BN,CA,GM,IS
speculative: BL,GR
speculator: BL,GM
speech: A2,BE,BN,CA,GK,GL,L4,LD,MC,S2,VA,W2,ZK
speed: A2,B2,BE,BN,CA,FS,GK,GL,L4,LD,MC,S2,ST,VA,W1,WK,ZK
spell: A1,BN,C1,CA,FS,GL,GR,L3,LD,MC,S2,WK,ZK
spellbind: TF
spelling: A1,BN,MC,S2,T4
Spencer: BN
spend: A1,BE,BN,CA,DL,GK,GL,GS,L5,LD,MC,S1,VA,W1,WK,ZK
spending: B1,BN,CA
spendthrift: GR
sperm: AW,L2
spew: GR,TF
sphere: AW,BN,C1,CA,GM,IS,KY,L2,ST,T4,TF
spherical: GM,GR,TF
spheroid: ST,TF
spice: B2,GR,IS,L2,T6,TF
spiced: GM
spicy: B1,KY
spider: A2,BN,KY,L2,ST,T4,ZK
spiel: GR
spike: L2,TF
spill: B2,BL,BN,CA,IS,KY,L2,S3,T4,TF,TL,VA
spillover: BE
spin: BN,C1,CA,GK,GL,GM,GR,IS,KY,L3,LD,MC,S3,T4,TF
spinach: GM
spinal: FE,GR
spindle: ST
spindly: GR
spine: BN,C1,FE,GM,IS,KY,L2,T6
spined: GR
spineless: GR,ST
spinet: TF
spinning: GR,TF
spinous: ST
spiny: GR,TF
spiral: FE,GM,GR,IS,KY,L2,T6,TF
spirit: B1,BN,CA,GK,GL,L4,LD,MC,S2,VA,W2,ZK
spiritedness: GR
spiritual: B2,BN,CA,FE,GK,GR,IS,KY,L3,MC,T4,W3
spit: BN,CA,GK,IS,KY,L2,T4
spite: B2,BE,BL,CA,GR,IS,KY,L3,LD,T4,T6,TL,W3
spiteful: GM
splash: IS,KY,L2,T6,TF
splashy: GR
spleen: GR
splendid: BN,GK,IS,L2,LD,T4
splice: AW,GR
splint: IS
splinter: GM
split: B2,BN,CA,GK,GL,GM,GR,IS,KY,L4,LD,S2,T4,TF,VA,W3
splotchy: GM
spoil: B2,BE,BN,IS,KY,L2,LD,MC,S3,T4,T6,TF
spoilage: GM,IS
spoilsport: GR
spoken: B1,GK,MC,ZK
spokesman: B2,BE,BL,BN,CA,KY,L4,T4,W2
spokesperson: B2,TL
spokeswoman: B2,L2
spoliation: GR
sponge: IS,KY,OG,T6,TF
spongy: GR
sponsor: B2,BE,BN,CA,GK,GL,GM,IS,KY,L3,T4,TF
sponsorship: AW,B2,BL,BN,L2
spontaneity: GR,TF
spontaneous: AW,BN,GR,KY,L2,ST,T6,TF
spoon: A2,GK,L2,LD,MC,OG,S3,WK,ZK
spoonful: GK
sporadic: GR,TF
sporadically: GM,IS
spore: ST
sport: A1,BN,CA,DL,GL,GR,L4,LD,MC,S2,VA,W2,WK,ZK
sporting: B2,BN,L2
sportive: GR
sportsman: KY
spot: B1,B2,BN,CA,FS,GK,GL,GM,IS,KY,L4,LD,MC,S2,S3,T4,TF,W2,ZK
spotlight: C1,L2,ZK
spouse: BL,C1,CA,GM,IS,KY,L2,T6,TL
spout: GR
sprain: GR,TF
sprawl: GR,IS,TF
sprawling: GR
spray: AW,GK,GM,IS,KY,L3,S3,T4,TF,TL
spread: B1,B2,BE,BN,CA,FS,GK,GL,L4,LD,MC,S2,TF,VA,W2,WK,ZK
spreadsheet: BE,BL,TL
spree: GR
sprightly: ST
spring: A1,B2,BE,BN,CA,FS,GL,GM,IS,L4,LD,MC,OG,S2,TF,VA,W2,WK,ZK
sprinkle: KY,L2,T6,TF
sprinkler: GM
sprint: BE,FE,GR,L2
sprout: GR,KY,TF
spruce: GM,GR
spun: TF
spur: BE,BL,BN,GM,GR,IS,KY,L3,T4,TF
spurious: GM,GR,ST
spurn: GR,TF
spurt: GR
spy: BL,C1,CA,GK,L2,T6,VA
squabble: GR,ST,TF
squad: BN,C1,CA,L3,T6,W3
squadron: BN
squalid: GR,ST
squall: GR
squalor: GR
squander: GR,ST,TF
square: A2,BE,BN,CA,DL,FS,GK,GL,GR,L4,LD,MC,OG,S2,ST,TF,VA,W3,WK,ZK
squash: GM,IS,L2,TF
squat: FE,GR
squeak: DL,GM
squeamish: GR
squeeze: BE,BL,BN,C1,CA,FE,GK,GR,IS,KY,L3,MC,S3,T4,T6,TF
squelch: GR,ST
squid: TF
squint: GR
squirrel: DS,GM,KY,TF
squirt: GR,TF
St: BN
stab: BN,C1,GR,IS,KY,L2,T6,VA
stabilise: IS
stability: BE,BN,C1,CA,GL,KY,ST,T6
stabilize: AW,BL,C1,FE,GM,GR,L2,T6
stable: B2,BE,BN,CA,GK,GL,IS,KY,L4,T4,T6,TF,W3
stack: AW,BL,CA,FE,IS,KY,L2,T4,T6,TF,TL
stadium: AW,B1,BN,CA,GK,KY,L3,T4,TF,TL
staff: B1,BE,BN,CA,GK,GL,GS,IS,KY,L5,MC,S2,T4,TF,W2,ZK
stage: A2,B2,BN,CA,GL,GS,IS,L5,LD,MC,OG,S1,TF,W1,ZK
stagecoach: TF
stagflation: BE
stagger: GR,KY,T6
staggered: TF
staggering: GM,L2,TF
stagnant: BE,GR,KY,ST,TF
stagnate: BE,GR,IS,ST
stagnation: BE,GR
stagy: GR,ST
staid: GR,ST
stain: GK,GL,GR,IS,KY,L2,T4,TF
stained: GR
stainless: BE,GK,IS
stair: A2,CA,GL,L2,LD,MC,S2,W3,ZK
staircase: BN,IS,KY,T6
stairs: BN
stairway: KY
stake: BE,BN,C1,CA,GL,GM,IS,KY,L4,T4,TF,W3
stakeholder: BE,BL
stale: BE,GR,IS,KY,T4
stalk: GR,KY,L2,T6,TF
stall: B2,BL,BN,IS,KY,L2,S3,T6
stalwart: GR
stamina: GM
stammer: GR,IS
stamp: A2,BN,CA,GK,GL,IS,L3,LD,MC,OG,S1,S2,W1,WK,ZK
stampede: GR,TF
stance: AW,B2,BL,BN,CA,FE,GM,IS,L2
stanch: ST
stand: A1,B2,BE,BN,CA,DL,FS,GK,GL,GS,L5,LD,MC,S1,VA,W1,WK,ZK
standard: B1,BE,BN,CA,GK,GL,GS,IS,L4,LD,MC,S2,TF,W2,ZK
standardize: AW,BL,GM
standing: BN,C1,CA
standpoint: IS,KY,T4,T6
Stanley: BN
stanza: GR,ST,TF
staple: BE,GM,KY,L2,T6,TF,TL
stapler: BE,TL
star-crossed: GR
star: A1,A2,BN,CA,DL,FS,GL,L5,LD,MC,OG,S2,VA,W2,WK,ZK
starch: ST,TF
starchy: IS
stardom: TF
stare: B2,BN,CA,GK,GL,IS,L3,S3,T4,W2
stark: C1,GR,IS,L2,TF
start: A1,A2,BE,BN,CA,DL,DS,FS,GK,GL,GS,L5,LD,MC,OG,S1,VA,W1,W2,WK,ZK
starter: CA,L2
starting: BN,CA
startle: GR,KY,L2,T6
startling: L2,TF
startlingly: GM
startup: FE
starvation: GK,L2
starve: B2,GK,IS,KY,L2,S3,T4,VA
stash: GR,IS,TF
stasis: GR
state: A2,B1,BN,CA,FS,GK,GL,GS,KY,L5,LD,MC,S1,S3,TF,VA,W2,ZK
stately: GR
statement: A1,BE,BN,CA,FS,GL,GS,IS,KY,L4,MC,OG,S2,ST,T4,T6,W1,ZK
States: BN
statesman: KY,L2,T6,TF
static: AW,BL,BN,FE,GM,GR,IS,KY,ST,T4,TF
statical: KY
station: A1,BE,BN,CA,DL,GL,L4,LD,MC,OG,S1,TF,VA,W1,WK,ZK
stationary: FE,GM,GR,IS,KY,ST,T6,TF
stationery: BE,GM,IS,KY,TL
statistic: B1,GL,GM,IS,L3,S2,T4,TF,W3
statistical: AW,BL,BN,C1,CA,GM,L2
statistically: AW,BL,IS
statistics: AW,BE,BL,BN,CA,GK,IS,KY,T6,TL
statuary: GR
statue: B1,BN,CA,GK,IS,KY,L2,ST,T4,TF,TL,VA
statuesque: ST
stature: GM,GR,ST,TF
status quo ante: GM
status: B2,BE,BN,CA,GK,GL,GM,GR,IS,KY,L4,MC,ST,T4,T6,TF,W2
statute: BE,BL,BN,CA,GM,KY,ST
statutory: BE,BL,BN,GR,L2
staunch: GM,GR,TF
stave: GM
stay: A1,A2,BN,CA,DL,FS,GK,GL,GS,L5,LD,MC,S1,S3,VA,W1,WK,ZK
steadfast: GR,ST
steadily: B2,BE,BL,BN,MC,TL
steadiness: GR
steady: B2,BE,BN,CA,GK,GL,GR,IS,KY,L3,LD,MC,T4,TF,W3
steak: CA,KY,L2,S3,TL
steal: A2,BN,CA,GL,L3,LD,MC,S3,VA,W3,WK,ZK
stealth: GR,ST
steam: B2,BE,BL,BN,CA,IS,L3,LD,MC,OG,VA,W3,WK
steamer: T4
steel: B2,BE,BN,CA,FS,GL,L3,LD,MC,OG,S3,VA,W3
steep: B2,BL,BN,CA,GK,GM,GR,IS,KY,L2,LD,MC,S3,T4,TF
steer: BL,BN,C1,GM,GR,IS,KY,L2,T4,TF,TL
stellar: GR,ST,TF
stem: BN,C1,CA,GL,GM,GR,IS,KY,L3,LD,MC,OG,T4,TF
stench: GR
stentorian: GR
step: A2,B2,BN,CA,DL,FS,GK,GL,GS,L5,LD,MC,OG,S2,S3,VA,W1,W3,WK,ZK
Stephen: BN
steppe: GM
stereo: IS,KY,L2,T6,TF,TL
stereoscopic: IS
stereotype: AW,C1,GM,GR,KY,L2,T4,T6,TF
sterile: GM,GR,TF
sterilize: GR
sterling: BE,BL,BN,L4,ST
stern: KY,L2,ST,T6
sternum: FE
steroid: FE
Steve: BN
Steven: BN
stew: GM,TF
steward: BN,GK,KY,L2
stewardess: GK
Stewart: BN
stick out: MC
stick: B1,BN,CA,DL,DS,FS,GK,GL,GS,L3,L4,LD,MC,OG,S1,S3,TF,VA,W3,ZK
sticker: TL
stickler: GR
sticky: B2,GR,IS,L2,LD,MC,OG,T4,T6,TF
stiff: B2,BN,CA,FE,GR,IS,KY,L2,LD,MC,OG,S3,T4,TF
stiffen: GR,TF
stiffness: GM
stifle: BE,GR,ST
stigma: GR,ST,TF
stigmatize: GR
still: A1,B1,BN,CA,DL,FS,GK,GL,GS,L5,LD,MC,OG,S1,S3,ST,VA,W1,WK,ZK
stillness: FE
stilted: GR
stimulant: GM,GR,ST
stimulate: B2,BE,BN,GL,GM,GR,IS,KY,L3,ST,T4,TF
stimulation: ST
stimuli: GM
stimulus: AW,BL,BN,C1,CA,GR,IS,L2,ST,T6,TF,TL
sting: GM,GR,KY,L2,LD,MC,T4,TF
stinger: GM
stinginess: GR
stingy: GR,ST,TF
stint: GR,IS
stipend: GM,ST
stipple: GR
stipulate: GM,GR,IS,TF
stipulation: GR
stir: BN,C1,CA,GL,GR,IS,KY,L3,S3,ST,T4,TF,W3
stitch: BN,GM,GR,IS,KY,L2,LD,MC,OG,T6
stochastic: BL
stock exchange: L3
stock market: BL,L3
stock: B2,BE,BN,CA,GL,GM,GR,IS,KY,L5,S2,ST,T4,T6,TF,W2
stockbroker: BE,TL
stockholder: BL,TL
stocking: GK,KY,OG,T4
stockpile: IS
stocky: GR
stodgy: GR
stoic: GR,ST
stoke: GR
stolen: MC
stolid: GR,ST
stomach: A2,BN,CA,GK,GL,GR,L3,LD,MC,OG,S3,VA,W3,WK,ZK
stomp: DL
stone: A2,BN,CA,DL,FS,GL,L4,LD,MC,OG,S2,VA,W1,WK,ZK
stonewall: GR
stonewalling: BE
